PUSH  FIND  POP
5565     882     9192     
5568     882     9196     
5571     883     9201     
5574     884     9206     
5576     884     9211     
5579     884     9215     
5582     885     9220     
5585     885     9225     
5588     885     9230     
5591     886     9235     
5594     887     9240     
5597     887     9245     
5600     887     9249     
5603     888     9254     
5606     889     9259     
5610     889     9264     
5613     889     9269     
5616     890     9274     
5619     891     9279     
5622     891     9283     
5625     892     9288     
5628     893     9293     
5631     893     9298     
5634     893     9303     
5637     893     9307     
5640     894     9312     
5642     894     9316     
5645     895     9321     
5648     895     9326     
5651     896     9331     
5653     896     9336     
5656     897     9341     
5659     898     9346     
5662     898     9350     
5665     899     9355     
5668     899     9360     
5671     900     9365     
5674     900     9370     
5677     900     9375     
5680     901     9380     
5683     901     9385     
5686     901     9389     
5689     902     9394     
5692     903     9399     
5695     903     9403     
5698     904     9408     
5701     905     9413     
5704     905     9418     
5707     906     9423     
5710     907     9428     
5714     907     9433     
5717     908     9438     
5719     908     9443     
5722     909     9448     
5725     910     9453     
5728     910     9458     
5731     910     9463     
5734     910     9467     
5737     911     9472     
5740     911     9477     
5743     911     9482     
5746     912     9487     
5749     913     9492     
5753     914     9497     
5756     914     9502     
5759     915     9507     
5762     916     9512     
5775     916     9526     
5780     917     9533     
5786     918     9540     
5789     919     9546     
5802     920     9551     
5805     920     9556     
5808     921     9561     
5810     921     9566     
5813     921     9570     
5816     922     9575     
5819     923     9580     
5821     923     9585     
5824     923     9589     
5827     924     9594     
5830     924     9599     
5833     924     9603     
5836     925     9608     
5839     925     9612     
5842     926     9617     
5844     926     9622     
5847     927     9627     
5850     928     9632     
5853     928     9636     
